"" "A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9" "similarity_heatmap.png" "similarity_scores.csv"
"temperature" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 1.25523012552301 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"urban" 0 0 0 0.36231884057971 0 0 0 0 0.37593984962406 0.3690036900369 0 0.384615384615385 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0 0.858369098712446 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0 0 0 0 0.425531914893617 0.4149377593361 0.432900432900433 0.836820083682008 0.434782608695652 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0.476190476190476 0 0.492610837438424 0 0 0 0 0 0
"advancements" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.769230769230769 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"around" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.510204081632653 0 0 0 0
"banks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.431034482758621 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"breakthroughs" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0 0 0 0 0 0 0
"campaigns" 0 0 0 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"capture" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.873362445414847 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"central" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.980392156862745 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"challenge" 0.392156862745098 0.746268656716418 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"collaborative" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"currencies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.980392156862745 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"cybersecurity" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.772200772200772 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"datasets" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.775193798449612 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ecological" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.854700854700855 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"efforts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.840336134453782 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empower" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0.480769230769231 0 0 0 0 0 0 0 0 0 0
"expand" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.873362445414847 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"geopolitical" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 1.02040816326531 0.497512437810945 0.478468899521531 0 0
"goals" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.75187969924812 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habitat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.858369098712446 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"identify" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"invest" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.418410041841004 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"ledgers" 0.392156862745098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"loss" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.873362445414847 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"navigate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"neutral" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.420168067226891 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"open" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.471698113207547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"persist" 0.784313725490196 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"planning" 0 0 0 0 0 0 0 0 0 0 0 0.384615384615385 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"potential" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.740740740740741 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"preservation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.829875518672199 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"private" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"regulatory" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.490196078431373 0 0 0 0 0 0 0
"relief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 1.02040816326531 0.497512437810945 0.478468899521531 0 0
"responsibility" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.975609756097561 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"robotics" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.740740740740741 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"solutions" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"source" 0.784313725490196 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"supported" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.858369098712446 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"targeted" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.395256916996047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"unprecedented" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.390625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"workforce" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 1.02040816326531 0.497512437810945 0.478468899521531 0 0
"accord" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"advocate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alike" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"asset" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"automating" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"awareness" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"biological" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"citizens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cognition" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"computational" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"confront" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
